,movieId,title,genres
11797,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
11798,52283,"Reaping, The (2007)",Horror|Thriller
11800,52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
11805,52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
11815,52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
11819,52458,Disturbia (2007),Drama|Thriller
11821,52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
11836,52604,Fracture (2007),Crime|Drama|Mystery|Thriller
11847,52694,Mr. Bean's Holiday (2007),Comedy
11854,52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
11873,52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
11881,52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller
11882,52952,This Is England (2006),Drama
11885,52973,Knocked Up (2007),Comedy|Drama|Romance
11886,52975,Hairspray (2007),Comedy|Drama|Musical
11889,53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
11899,53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
11900,53123,Once (2006),Drama|Musical|Romance
11901,53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
11903,53129,Mr. Brooks (2007),Crime|Drama|Thriller
11919,53318,Cashback (2006),Comedy|Drama|Romance
11920,53322,Ocean's Thirteen (2007),Crime|Thriller
11933,53435,Hostel: Part II (2007),Crime|Horror|Thriller
11938,53460,Surf's Up (2007),Animation|Children|Comedy
11939,53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
11944,53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
11986,53894,Sicko (2007),Documentary|Drama
11992,53953,1408 (2007),Drama|Horror|Thriller
11993,53956,Death at a Funeral (2007),Comedy
11996,53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
11999,53993,Evan Almighty (2007),Comedy|Fantasy
12000,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
12002,54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
12003,54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
12017,54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance
12029,54256,Hot Rod (2007),Comedy
12030,54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
12034,54272,"Simpsons Movie, The (2007)",Animation|Comedy
12036,54276,No Reservations (2007),Comedy|Drama|Romance
12038,54281,Charlie Bartlett (2007),Comedy|Drama
12040,54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
12049,54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
12060,54503,Superbad (2007),Comedy
12076,54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
12084,54736,"Kingdom, The (2007)",Action|Drama|Thriller
12090,54775,War (2007),Action|Thriller
12102,54881,"King of Kong, The (2007)",Documentary
12116,54995,Planet Terror (2007),Action|Horror|Sci-Fi
12117,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
12118,54999,Shoot 'Em Up (2007),Action|Comedy|Crime
12124,55052,Atonement (2007),Drama|Romance|War
12128,55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama
12140,55118,Eastern Promises (2007),Crime|Drama|Thriller
12156,55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
12159,55247,Into the Wild (2007),Action|Adventure|Drama
12166,55267,Dan in Real Life (2007),Comedy|Drama|Romance
12167,55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
12169,55274,Elizabeth: The Golden Age (2007),Drama
12170,55276,Michael Clayton (2007),Drama|Thriller
12172,55280,Lars and the Real Girl (2007),Comedy|Drama
12173,55282,30 Days of Night (2007),Horror|Thriller
12177,55290,Gone Baby Gone (2007),Crime|Drama|Mystery
12185,55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
12197,55442,Persepolis (2007),Animation|Drama
12214,55553,Black Sheep (2006),Comedy|Horror
12217,55577,Saw IV (2007),Crime|Horror|Thriller
12232,55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
12241,55765,American Gangster (2007),Crime|Drama|Thriller
12242,55768,Bee Movie (2007),Animation|Comedy
12244,55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
12245,55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
12246,55820,No Country for Old Men (2007),Crime|Drama
12248,55830,Be Kind Rewind (2008),Comedy
12253,55872,August Rush (2007),Drama|Musical
12258,55908,"Man from Earth, The (2007)",Drama|Sci-Fi
12263,55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
12285,56145,"Mist, The (2007)",Horror|Sci-Fi
12286,56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
12292,56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy
12293,56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
12294,56176,Alvin and the Chipmunks (2007),Children|Comedy
12295,56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
12298,56286,I'm Not There (2007),Drama
12304,56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
12306,56367,Juno (2007),Comedy|Drama|Romance
12330,56587,"Bucket List, The (2007)",Comedy|Drama
12348,56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
12353,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
12354,56775,National Treasure: Book of Secrets (2007),Action|Adventure
12356,56782,There Will Be Blood (2007),Drama|Western
12358,56788,Charlie Wilson's War (2007),Comedy|Drama|War
12360,56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
12361,56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
12368,56885,"Great Debaters, The (2007)",Drama
12372,56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller
12374,56941,P.S. I Love You (2007),Comedy|Drama|Romance
12376,56949,27 Dresses (2008),Comedy|Romance
12392,57223,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy
12396,57274,[REC] (2007),Drama|Horror|Thriller
12404,57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
12426,57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
12432,57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
12434,57532,Meet the Spartans (2008),Comedy
12441,57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
12444,57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
12481,58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
12484,58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance
12491,58103,Vantage Point (2008),Action|Drama|Thriller
12492,58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX
12500,58154,"Other Boleyn Girl, The (2008)",Drama|Romance
12501,58156,Semi-Pro (2008),Comedy
12518,58293,"10,000 BC (2008)",Adventure|Romance|Thriller
12519,58295,"Bank Job, The (2008)",Action|Crime|Thriller
12521,58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
12523,58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War
12535,58376,Zeitgeist: The Movie (2007),Documentary|War
12559,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
12568,58627,Never Back Down (2008),Action
12573,58655,Drillbit Taylor (2008),Comedy
12586,58803,21 (2008),Crime|Drama|Romance|Thriller
12618,58998,Forgetting Sarah Marshall (2008),Comedy|Romance
12620,59014,Superhero Movie (2008),Action|Comedy|Sci-Fi
12621,59016,Street Kings (2008),Crime|Drama|Thriller
12623,59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
12626,59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX
12639,59126,Religulous (2008),Comedy|Documentary
12666,59315,Iron Man (2008),Action|Adventure|Sci-Fi
12673,59369,Taken (2008),Action|Crime|Drama|Thriller
12676,59387,"Fall, The (2006)",Adventure|Drama|Fantasy
12677,59392,Stargate: The Ark of Truth (2008),Action|Fantasy|Sci-Fi
12682,59421,What Happens in Vegas... (2008),Comedy|Romance
12684,59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy
12692,59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
12703,59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
12719,59725,Sex and the City (2008),Comedy|Romance
12720,59727,"Strangers, The (2008)",Horror|Thriller
12726,59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
12753,59900,You Don't Mess with the Zohan (2008),Comedy
12777,60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller
12778,60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
12782,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
12783,60072,Wanted (2008),Action|Thriller
12784,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
12791,60126,Get Smart (2008),Action|Comedy
12800,60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi
12847,60397,Mamma Mia! (2008),Comedy|Musical|Romance
12863,60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy
12868,60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi
12893,60674,Stargate: Continuum (2008),Sci-Fi
12894,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
12905,60756,Step Brothers (2008),Comedy
12907,60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller
12909,60766,Man on Wire (2008),Documentary
12928,60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller
12934,60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
12935,60979,Batman: Gotham Knight (2008),Action|Animation|Crime
12945,61024,Pineapple Express (2008),Action|Comedy|Crime
12962,61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
12964,61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi
12969,61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War
12970,61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
12972,61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller
12973,61250,"House Bunny, The (2008)",Comedy
12977,61262,Mirrors (2008),Horror|Mystery|Thriller
12989,61323,Burn After Reading (2008),Comedy|Crime|Drama
12991,61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller
12992,61352,Traitor (2008),Crime|Drama|Thriller
13028,61729,Ghost Town (2008),Comedy|Fantasy|Romance
13055,62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX
13060,62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
13074,62293,"Duchess, The (2008)",Drama|Romance
13081,62374,Body of Lies (2008),Action|Drama|Thriller
13082,62376,City of Ember (2008),Adventure|Children|Sci-Fi
13087,62394,Max Payne (2008),Action|Crime|Drama|Thriller
13089,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
13090,62437,W. (2008),Drama
13094,62511,"Synecdoche, New York (2008)",Comedy|Drama
13101,62644,"Wave, The (Welle, Die) (2008)",Drama
13123,62849,RocknRolla (2008),Action|Crime
13130,62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
13134,62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
13137,63033,Blindness (2008),Drama|Mystery|Romance|Thriller
13138,63062,Changeling (2008),Crime|Drama|Mystery
13140,63072,"Road, The (2009)",Adventure|Drama|Thriller
13141,63082,Slumdog Millionaire (2008),Crime|Drama|Romance
13142,63113,Quantum of Solace (2008),Action|Adventure|Thriller
13145,63131,Role Models (2008),Comedy
13172,63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi
13173,63436,Saw V (2008),Crime|Horror|Thriller
13209,63853,Australia (2008),Adventure|Drama|War|Western
13210,63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy
13212,63876,Milk (2008),Drama
13214,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
13216,64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller
13218,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War
13225,64197,Hunger (2008),Drama
13239,64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy
13253,64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX
13265,64575,Doubt (2008),Drama|Mystery
13268,64614,Gran Torino (2008),Crime|Drama
13269,64620,Frost/Nixon (2008),Drama
13270,64622,"Reader, The (2008)",Drama|Romance
13279,64716,Seven Pounds (2008),Drama
13285,64839,"Wrestler, The (2008)",Drama
13300,64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
13302,64969,Yes Man (2008),Comedy
13305,64983,Valkyrie (2008),Drama|Thriller|War
13322,65088,Bedtime Stories (2008),Adventure|Children|Comedy
13325,65126,Choke (2008),Comedy|Drama
13326,65130,Revolutionary Road (2008),Drama|Romance
13333,65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary
13336,65216,Defiance (2008),Drama|Thriller|War
13337,65225,Zeitgeist: Addendum (2008),Documentary
13339,65230,Marley & Me (2008),Comedy|Drama
13345,65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
13368,65514,Ip Man (2008),Action|Drama|War
13379,65585,Bride Wars (2009),Comedy|Romance
13392,65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
13399,65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller
13400,65685,Inkheart (2008),Adventure|Fantasy
13425,65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller
13454,66097,Coraline (2009),Animation|Fantasy|Thriller
13461,66171,Push (2009),Sci-Fi|Thriller
13462,66198,"International, The (2009)",Drama|Thriller
13464,66203,He's Just Not That Into You (2009),Comedy|Drama|Romance
13476,66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi
13503,66509,Funny People (2009),Comedy|Drama
13530,66665,Away We Go (2009),Comedy|Drama|Romance
13564,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
13576,67087,"I Love You, Man (2009)",Comedy
13586,67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
13591,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
13608,67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
13634,67734,Adventureland (2009),Comedy|Drama
13640,67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller
13666,67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
13684,68073,Pirate Radio (2009),Comedy|Drama
13688,68135,17 Again (2009),Comedy|Drama
13691,68157,Inglourious Basterds (2009),Action|Drama|War
13692,68159,State of Play (2009),Crime|Drama|Thriller
13702,68205,Crank: High Voltage (2009),Action|Comedy|Crime
13708,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
13721,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
13729,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
13758,68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
13781,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
13782,68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
13788,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
13811,68952,Drag Me to Hell (2009),Comedy|Horror
13812,68954,Up (2009),Adventure|Animation|Children|Drama
13834,69122,"Hangover, The (2009)",Comedy|Crime
13836,69134,Antichrist (2009),Drama|Fantasy
13838,69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
13869,69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller
13887,69406,"Proposal, The (2009)",Comedy|Romance
13892,69436,Year One (2009),Adventure|Comedy
13906,69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
13921,69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
13922,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
13931,69604,Whatever Works (2009),Comedy|Romance
13936,69640,Public Enemies (2009),Crime|Drama|Thriller
13937,69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
13963,69757,(500) Days of Summer (2009),Comedy|Drama|Romance
13969,69784,Brüno (Bruno) (2009),Comedy
13978,69818,Franklyn (2008),Drama|Fantasy|Romance|Thriller
13983,69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
14006,69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
14040,70159,Orphan (2009),Drama|Horror|Mystery|Thriller
14044,70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance
14058,70286,District 9 (2009),Mystery|Sci-Fi|Thriller
14059,70293,Julie & Julia (2009),Comedy|Drama|Romance
14069,70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
14118,70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
14146,70728,Bronson (2009),Action|Comedy|Drama|Thriller
14211,71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
14213,71057,9 (2009),Adventure|Animation|Sci-Fi
14221,71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
14222,71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery
14227,71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
14230,71135,Pandorum (2009),Horror|Sci-Fi|Thriller
14237,71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
14253,71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller
14261,71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller
14262,71254,Gamer (2009),Action|Sci-Fi|Thriller
14263,71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
14269,71282,"Food, Inc. (2008)",Documentary
14289,71379,Paranormal Activity (2009),Horror|Thriller
14308,71450,Capitalism: A Love Story (2009),Documentary
14313,71464,"Serious Man, A (2009)",Comedy|Drama
14315,71468,Ink (2009),Action|Fantasy|Sci-Fi
14327,71518,Whip It (2009),Comedy|Drama
14328,71520,"Invention of Lying, The (2009)",Comedy
14331,71530,Surrogates (2009),Action|Sci-Fi|Thriller
14333,71535,Zombieland (2009),Action|Comedy|Horror
14344,71579,"Education, An (2009)",Drama|Romance
14380,71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
14398,71838,Law Abiding Citizen (2009),Drama|Thriller
14407,71899,Mary and Max (2009),Animation|Comedy|Drama
14431,72011,Up in the Air (2009),Drama|Romance
14456,72129,Saw VI (2009),Crime|Horror|Mystery|Thriller
14465,72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
14475,72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
14491,72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
14509,72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy
14514,72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
14515,72380,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller
14519,72393,"Fourth Kind, The (2009)",Horror|Mystery|Sci-Fi|Thriller
14520,72395,Precious (2009),Drama
14522,72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
14523,72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
14564,72641,"Blind Side, The  (2009)",Drama
14588,72720,"Single Man, A (2009)",Drama
14593,72733,Invictus (2009),Drama
14595,72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance
14652,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
14657,73015,It's Complicated (2009),Comedy|Romance
14658,73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
14673,73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
14708,73211,Pontypool (2008),Horror|Thriller
14720,73266,Youth in Revolt (2009),Comedy|Drama|Romance
14721,73268,Daybreakers (2010),Action|Drama|Horror|Thriller
14726,73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
14732,73321,"Book of Eli, The (2010)",Action|Adventure|Drama
14733,73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery
14738,73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama
14836,73881,3 Idiots (2009),Comedy|Drama|Romance
14888,74228,Triangle (2009),Drama|Horror|Mystery|Thriller
14928,74450,Valentine's Day (2010),Comedy|Romance
14931,74458,Shutter Island (2010),Drama|Mystery|Thriller
14945,74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
14947,74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
14951,74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
14991,74750,[REC]² (2009),Horror|Thriller
14999,74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
15001,74795,Green Zone (2010),Action|Drama|Thriller|War
15011,74868,Dorian Gray (2009),Drama|Horror|Sci-Fi
15017,74946,She's Out of My League (2010),Comedy
15018,74948,Harry Brown (2009),Crime|Drama|Thriller
15022,75341,Remember Me (2010),Drama|Romance
15052,75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance
15072,75985,Repo Men (2010),Action|Sci-Fi|Thriller
15089,76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi
15090,76079,Chloe (2009),Drama|Thriller
15096,76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
15119,76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
15120,76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
15131,76251,Kick-Ass (2010),Action|Comedy
15169,76763,"Runaways, The (2010)",Drama|Musical
15225,77307,Dogtooth (Kynodontas) (2009),Drama
15247,77414,"Last Song, The (2010)",Drama|Romance
15257,77455,Exit Through the Gift Shop (2010),Comedy|Documentary
15271,77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
15306,77800,Four Lions (2010),Comedy|Drama
15324,77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War
15363,78039,Blue Valentine (2010),Drama|Romance
15380,78088,Buried (2010),Mystery|Thriller
15388,78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
15412,78209,Get Him to the Greek (2010),Comedy
15423,78266,Splice (2009),Horror|Sci-Fi|Thriller
15433,78316,Letters to Juliet (2010),Drama|Romance
15443,78349,Exam (2009),Mystery|Thriller
15467,78469,"A-Team, The (2010)",Action|Comedy|Thriller
15471,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
15481,78574,Winter's Bone (2010),Drama|Thriller
15496,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
15533,78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
15540,78836,Enter the Void (2009),Drama
15581,79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
15590,79057,Predators (2010),Action|Sci-Fi|Thriller
15599,79091,Despicable Me (2010),Animation|Children|Comedy|Crime
15607,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
15608,79134,Grown Ups (2010),Comedy
15610,79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
15614,79185,Knight and Day (2010),Action|Comedy|Romance
15624,79224,"Karate Kid, The (2010)",Action|Children|Drama
15632,79242,"Kids Are All Right, The (2010)",Comedy|Drama
15639,79274,Batman: Under the Red Hood (2010),Action|Animation
15646,79293,Salt (2010),Action|Thriller
15661,79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
15671,79428,Dinner for Schmucks (2010),Comedy
15702,79553,Ip Man 2 (2010),Action
15713,79592,"Other Guys, The (2010)",Action|Comedy
15741,79695,"Expendables, The (2010)",Action|Adventure|Thriller
15742,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
15872,80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
15913,80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
15936,80463,"Social Network, The (2010)",Drama
15945,80489,"Town, The (2010)",Crime|Drama|Thriller
15952,80549,Easy A (2010),Comedy|Romance
15965,80586,Flipped (2010),Comedy|Drama|Romance
15967,80590,Wall Street: Money Never Sleeps (2010),Drama
15989,80693,It's Kind of a Funny Story (2010),Comedy|Drama
16034,80846,Devil (2010),Horror|Mystery|Thriller
16049,80906,Inside Job (2010),Documentary
16063,80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
16071,81018,"Illusionist, The (L'illusionniste) (2010)",Animation
16130,81229,Red (2010),Action|Comedy
16174,81417,Paranormal Activity 2 (2010),Horror|IMAX
16191,81512,Hereafter (2010),Drama|Fantasy
16196,81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
16197,81537,Due Date (2010),Comedy
16200,81562,127 Hours (2010),Adventure|Drama|Thriller
16201,81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
16209,81591,Black Swan (2010),Drama|Thriller
16260,81782,Unstoppable (2010),Action|Drama|Thriller
16263,81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
16270,81819,Biutiful (2010),Drama
16274,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
16275,81845,"King's Speech, The (2010)",Drama
16276,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
16292,81932,"Fighter, The (2010)",Drama
16357,82167,Love and Other Drugs (2010),Comedy|Drama|Romance
16358,82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
16368,82202,"Tourist, The (2010)",Drama|Thriller
16426,82459,True Grit (2010),Western
16427,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
16459,82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
16533,83134,Tucker & Dale vs Evil (2010),Comedy|Horror
16588,83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
16593,83369,"Way Back, The (2010)",Drama
16643,83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
16669,83803,Day & Night (2010),Animation|Children
